companyId,companyName,dataSourceId,dataSourceName,action,expiration,value,isPrimary,primaryReplacementDataSourceId
62def15d7b212526d1e06799,CultureCon,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e0679e,Lean Practice Ltd,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e067ad,CYD Connects,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e067b3,betternotstop,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
621b99355f87e75f5365a5a9,KKR,629bd92427ab53e0fa4e5afe,justCapital_metric_Renewable Energy Percentage_Half,ADD,"April 15, 2023",-1,FALSE,
62def15e7b212526d1e067bc,Choose Conscious,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067c1,A Better Professional Corporation,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067c6,Crystallised,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067cb,Fit for Purpose Consultancy Ltd,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15f7b212526d1e067da,Flexability,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067df,Construct The Present,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067ea,ActiVote,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067f0,Ivy Marie LLC,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067f6,The Kassan Group,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e067fb,Artrepreneur,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e06800,Doppler Effect,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e06806,Green Salon Collective,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e06816,Trinetra Investment Management LLP,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e0681c,McPherson Strategies,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e06823,ClearView Research,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1627b212526d1e06829,Profit Impact,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1627b212526d1e0682e,Marcy Twete Consulting,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
