"id","name","found"
"10822","The Toro Company",true
"10823","The Trade Desk, Inc.",true
"10824","Take-Two Interactive Software Inc",true
"10825","Two Harbors",true
"10826","Twilio Inc",true
"10827","2U Inc",true
"10828","Twitter Inc",true
"10829","10X Genomics",true
"10830","Texas Instruments Inc",true
"10831","Textron Inc",true
"10832","Tyler Technologies Inc",true
"10833","Under Armour, Inc.",true
"10834","United Airlines Holdings, Inc",true
"10835","Uber Technologies, Inc.",true
"10836","UDR Inc",true
"10837","UGI Corp",true
"10838","AMERCO",true
"10839","Universal Health Services Inc",true
"10840","Ubiquiti",true
"10841","Ulta Beauty, Inc",true
"10842","Umpqua Holdings Corp",true
"10843","UnitedHealth Group Inc",true
"10844","Unum Group",true
"10845","Union Pacific Corp",true
"10846","Univar USA Inc",true
"10847","United Parcel Service, Inc.",true
"10848","United Rentals Inc",true
"10849","US Bancorp",true
"10850","US Foods Holding Corp.",true
"10851","United States Cellular Corp",true
"10852","United Therapeutics Corp",true
"10853","Visa Inc",true
"10854","Varian Medical Systems Inc",true
"10855","Veeva Systems",true
"10856","VF Corp",true
"10857","ViacomCBS Inc",true
"10858","Virtu Financial Inc.",true
"10859","Valero Energy Corp",true
"10860","Vulcan Materials Company",true
"10861","Valmont Industries Inc",true
"10862","VMware Inc",true
"10863","Vornado Realty Trust",true
"10864","Voya Financial Inc",true
"10865","Verisk Analytics Inc",true
"10866","VeriSign Inc",true
"10867","Vertiv Holdings",true
"10868","Vertex Pharmaceuticals Inc",true
"10869","Viasat, Inc.",true
"10870","Vistra Corp",true
"10871","Ventas, Inc.",true
"10872","Valvoline Inc",true
"10873","Verizon Communications Inc.",true
"10874","Wayfair Inc.",true
"10875","Westinghouse Air Brake Technologies Corporation",true
"10876","Western Alliance Bancorp",true
"10877","Waters Corp",true
"10878","Walgreens Boots Alliance, Inc.",true
"10879","Webster Financial Corp",true
"10880","Workday Inc",true
"10881","Western Digital Corp",true
"10882","WEC Energy Group Inc",true
"10883","The Wendy's Company",true
"10884","WEX Inc.",true
"10885","Wells Fargo & Co",true
"10886","Wyndham Hotels & Resorts, Inc.",true
"10887","Whirlpool Corp",true
"10888","Westlake Chemical Corp",true
"10889","Willis Towers Watson PLC",true
"10890","Waste Management, Inc.",true
"10891","The Williams Company, Inc.",true
"10892","Walmart Inc.",true
"10893","Slack Technologies",true
"10894","WPX Energy Inc",true
"10895","W.R. Berkley Corporation",true
"10896","WestRock Company",true
"10897","Williams-Sonoma Inc",true
"10898","Watsco Inc",true
"10899","West Pharmaceutical Services Inc",true
"10900","Wintrust Financial Corporation",true
"10901","White Mountains Insurance Group, Ltd",true
"10902","Essential Utilities",true
"10903","The Western Union Company",true
"10904","Woodward, Inc.",true
"10905","World Wrestling Entertainment, Inc.",true
"10906","Weyerhaeuser Company",true
"10907","Wyndham Destinations, Inc.",true
"10908","Wynn Resorts, Limited",true
"10909","Cimarex Energy Co.",true
"10910","Xcel Energy Inc.",true
"10911","Xilinx, Inc.",true
"10912","Acceleron Pharma Inc.",true
"10913","Exxon Mobil Corporation",true
"10914","XPO Logistics, Inc.",true
"10915","DENTSPLY SIRONA Inc.",true
"10916","Xerox Corporation",true
"10917","Xylem Inc.",true
"10918","Alleghany Corporation",true
"10919","YUM! Brands Inc",true
"10920","Zillow Group, Inc.",true
"10921","Zimmer Biomet Holdings Inc",true
"10922","Zebra Technologies Corporation",true
"10923","Zendesk Inc",true
"10924","Zions Bancorporation, National Association",true
"10925","Zoom Video Communications Inc",true
"10926","Zynga Inc",true
"10927","Zscaler",true
"10928","Zoetis Inc",true
"10929","Thread Coffee Roasters",true
"10931","Simple Switch",true
"10932","New England Biolabs, Inc.",true
"10933","K9 Ballistics Inc.",true
"10934","Big Sky Recycling",true
"10935","Noodle",true
"10936","Plant People",true
"10937","Teachstone",true
"10938","Climate Finance Advisors",true
"10939","SA Expeditions",true
"10940","California Valley Land Co., Inc.",true
"10941","Good Capital Investment Group",true
"10942","MagicLinks",true
"10943","Merry Go Rounds",true
"10944","Frank",true
"10945","Patara LLC",true
"10946","McCarty Family Farms",true
"10947","Scott's Roofing LLC",true
"10948","Mikuna",true
"10949","Road Warrior Creative",true
"10950","Classy",true
"10951","kencko",true
"10952","Tabeeze",true
"10953","Harris Woolf Almonds",true
"10954","Intuitive Digital",true
"10955","Aloha",true
"10956","Signal Works",true
"10957","Frank & Eileen",true
"10958","Plant Prefab",true
"10959","Lazarus Naturals",true
"10960","Paka",true
"10961","Excel Packaging, Inc.",true
"10962","ButcherBox",true
"10963","c|change",true
"10964","Workshop Architects, Inc.",true
"10965","Welly Health PBC",true
"10966","Tillamook County Creamery Association",true
"10967","Powur PBC",true
"10968","EDSI (Educational Data Systems, Inc.)",true
"10969","One Mighty Mill",true
"10970","Saxbys",true
"10971","Consciously",true
"10972","Chicory Wealth",true
"10973","Thrive Market",true
"10974","AES Solar ( Advanced Energy Solutions Group, Inc )",true
"10975","Small Axe Peppers",true
"10976","Bluedog Design",true
"10977","Redemption Rock Brewing Co",true
"10978","Counter Culture Coffee, Inc.",true
"10979","Zeus Jones",true
"10980","Amy's Kitchen",true
"10981","Sydney Hale Co.",true
"10982","NewAge Industries Inc.",true
"10983","Intellitonic",true
"10984","Kevue.com",true
"10985","Ace of Air LLC",true
"10986","Noel & Co., LLC",true
"10987","University of St. Augustine for Health Sciences",true
"10988","Sweet Origins",true
"10989","Leaf & Limb",true
"10990","Aldea Coffee",true
"10991","Sunday Riley",true
"10992","Charlotte's Web Holdings, Inc",true
"10993","Heart Creative",true
"10994","Junction 37",true
"10995","Independent Journal Review, Inc.",true
"10996","Willow - Investments for Loving Change",true
"10997","BLVR",true
"10998","MicroVest Capital Management, LLC",true
"10999","Hugo & Hoby",true
"11000","GreenHer",true
"11001","Burnam | Gray",true
"11002","4ocean PBC",true
"11003","South Pole USA, Inc",true
"11004","GadellNet Consulting Services",true
"11005","The Humphreys Group",true
"11006","Giv Local",true
"11007","Camp",true
"11008","Firelands Scientific",true
"11009","Arcweb Technologies, LLC",true
"11010","Monica Rich Kosann",true
"11011","Spottswoode",true
"11012","Rethinc Real Estate",true
"11013","BLK & Bold Specialty Beverages",true
"11014","The Human Beauty Movement, PBC",true
"11015","DMD Systems Recovery, Inc.",true
"11016","Biddeford Internet Corporation, dba GWI",true
"11017","Ursa Major",true
"11018","Neotech Products",true
"11019","Carleton Hart Architecture",true
"11020","Leanpath",true
"11021","Sunrise Treatment Center",true
"11022","Paul Gregory Media",true
"11023","Frankie & Jo's",true
"11024","BlueStar Marketing",true
"11025","Corporate Floors Inc",true
"11026","Gifts for Good",true
"11027","ECOlunchbox",true
"11028","Prometheus Real Estate Group",true
"11029","Cartograph Wines",true
"11030","Two Octobers, LLC",true
"11031","Civitech",true
"11032","Flock Freight",true
"11033","Browne Accounting SPC",true
"11034","Sozy",true
"11035","Bella Tunno",true
"11036","RECIRC",true
"11037","Harness Cycle",true
"11038","Haven Ventures, Inc.",true
"11039","Chook Chicken",true
"11040","Compose[d]",true
"11041","Another Tomorrow Inc.",true
"11042","Wordbank LLC",true
"11043","Greenvest",true
"11044","Local Venture Legal, PLLC",true
"11045","Wescott Financial Advisory Group",true
"11046","Publish Your Purpose Press",true
"11047","healthynest",true
"11048","BakerAvenue Wealth Management",true
"11049","//3877",true
"11050","Modus Persona",true
"11051","Kindhumans",true
"11052","Avocado Green Mattress",true
"11053","S1 Medical",true
"11054","The Uplifters' Prima",true
"11055","Manos Soap Co.",true
"11056","Falling Colors",true
"11057","Kalsec, Inc.",true
"11058","Fifth Wall",true
"11059","Summer",true
"11060","Doing Good Works",true
"11061","Blackbird Benefits Collective, LLC",true
"11062","Rule29 Creative, Inc",true
"11063","Chris King",true
"11064","Karen Kane",true
"11065","Gallant International Inc.",true
"11066","Envest Microfinance",true
"11067","MVP Dairy, LLC",true
"11068","SOURCE Global, PBC",true
"11069","Harper + Scott",true
"11070","Lakefront Brewery, Inc.",true
"11071","S'well",true
"11072","Solmate Socks",true
"11073","Grapevine Outdoor LLC",true
"11074","Avid4 Adventure",true
"11075","Jendi Coursey, Inc.",true
"11076","Beyond Content Studio",true
"11077","Skyline Hawaii",true
"11078","Cyborg Mobile",true
"11079","Resonant Energy",true
"11080","Bantam Inc.",true
"11081","Arnerich Massena, Inc.",true
"11082","Cru Chocolate",true
"11083","Meteor Learning",true
"11084","Kids in the Game",true
"11085","Foothold Technology",true
"11086","Groennfell Meadery LLC",true
"11087","Principled Investing LLC",true
"11088","Figure 8 Investment Strategies LLC",true
"11089","Makeena, Inc.",true
"11090","Wyandot, Inc.",true
"11091","Ubiquity",true
"11092","Askov Finlayson",true
"11093","AppHarvest Operations Inc.",true
"11094","Arbonne",true
"11095","Type: A",true
"11096","LAUDE the Label",true
"11097","PEAK DESIGN",true
"11098","Quantified Ventures",true
"11099","Idlewild Partners, Inc.",true
"11100","Community Services Group",true
"11101","Simply Good Jars",true
"11102","DialogueDirect USA, Inc.",true
"11103","Redwood Grove Wealth Management",true
"11104","OneSeed Expeditions",true
"11105","Bluebird Botanicals",true
"11106","RStudio",true
"11107","Evergreen Consulting Group",true
"11108","KOA+ROY LLC",true
"11109","Precision General Commercial Contractors, Inc.",true
"11110","Dunkiel Saunders Elliott Raubvogel & Hand",true
"11111","Portland Pedal Power LLC",true
"11112","Checkerspot",true
"11113","Portland Internetworks",true
"11114","Envest Asset Management, LLC",true
"11115","J S D A Inc.",true
"11116","Impact Growth Partners",true
"11117","Rebel Green",true
"11118","Rising Springs",true
"11119","Preciate",true
"11120","TOM BIHN",true
"11121","BuildingGreen, Inc.",true
"11122","EMA Architecture LLC",true
"11123","Diamond View",true
"11124","Uplight",true
"11125","Open Impact LLC",true
"11126","Driven Studio",true
"11127","Rule4",true
"11128","Opus Design",true
"11129","Grounded World",true
"11130","Steward Holdings (US) Inc., a Public Benefit Corporation",true
"11131","Curio Spice Co.",true
"11132","Cornerstone Financial Planning",true
"11133","Burton",true
"11134","David Hill Vineyards and Winery",true
"11135","Living Giving Enterprises",true
"11136","Murmur Creative",true
"11137","Milestone Financial Planning, LLC",true
"11138","MiaDonna & Company",true
"11139","Malouf",true
"11140","Apologue LLC",true
"11141","Environmental Innovations",true
"11142","Nimble",true
"11143","Rbw Studio LLC",true
"11144","Nehemiah Manufacturing Company",true
"11145","NASCEND, LLC",true
"11146","Prose",true
"11147","Just Made Foods, LLC",true
"11148","Diamond + Branch",true
"11149","Southern Bancorp, Inc.",true
"11150","Locus Agricultural Solutions",true
"11151","Red Bay Coffee",true
"11152","Mainstem Malt",true
"11153","Alpine Investors",true
"11154","Richman Law Group",true
"11155","Open Eye Creative",true
"11156","The FruitGuys",true
"11157","EVAN360",true
"11158","CoPeace",true
"11159","Seven Sundays",true
"11160","NICO",true
"11161","Community Development Partners",true
"11162","Imagine Deliver",true
"11163","National Energy Improvement Fund",true
"11164","Snaplinc Consulting LLC",true
"11165","Way to B: Sustainability Consulting",true
"11166","Gnarly Tree Sustainability Institute",true
"11167","The World Table PBC",true
"11168","Portland Garment Factory",true
"11169","Caldera + Lab LLC",true
"11170","Gold Coast Doulas, LLC.",true
"11171","Steeped Coffee",true
"11172","Professional Data Analysts",true
"11173","My Friend's Dentist",true
"11174","Guru Media Solutions",true
"11175","Brainiac Kids",true
"11176","Tierra Farm, Inc.",true
"11177","CÃƒÂ©ntrico Digital",true
"11178","Proud Source Water",true
"11179","LOOM",true
"11180","indieDwell Inc",true
"11181","Allagash Brewing Company",true
"11182","KNOWN SUPPLY",true
"11183","McLaren & Associates, CPAs, PC",true
"11184","Passenger",true
"11185","New Kind",true
"11186","Indigenous Pact PBC, Inc",true
"11187","Fig Industries",true
"11188","Impact Hub Boston",true
"11189","Sno-Isle Food Co-op",true
"11190","Solectrac",true
"11191","Techtonic",true
"11192","Culshaw and Co",true
"11193","Be More America",true
"11194","Imery & Co, LLC",true
"11195","BeyondAdmissionsÃ¢â€žÂ¢",true
"11196","Prokanga",true
"11197","Simplicity Works Benefit LLC",true
"11198","Whole Whale",true
"11199","Vine Ride",true
"11200","Cropsticks by Cropmade",true
"11201","Bliss Healthcare Services, INC",true
"11202","Saalt, LLC",true
"11203","The Worthy Company",true
"11204","Danone Waters of America, Inc.",true
"11205","ShoppingGives",true
"11206","Haptic Lab",true
"11207","Lineage Botanica",true
"11208","Paradox Consulting Partners, LLC",true
"11209","Modern Adventure",true
"11210","Insource Renewables",true
"11211","Agents and Corporations, Inc. (trading as IncNow)",true
"11212","Absolute Pilates",true
"11213","Strozzi Institute",true
"11214","dmarcian",true
"11215","The Good Pencil Company",true
"11216","Shift Workspaces",true
"11217","Piscataqua Savings Bank",true
"11218","Pure Ground Ingredients",true
"11219","Banyan Botanicals",true
"11220","EarthHero",true
"11221","Haint Blue Brewing Company",true
"11222","Longview Asset Management LLC",true
"11223","Makes Scents Natural Spa Line | Hempfield Botanicals",true
"11224","Savannah Consulting",true
"11225","Thread Talk",true
"11226","brew advisors",true
"11227","Wisdom Supply Co.",true
"11228","Bigelow Tea",true
"11229","Helping Habit PBC",true
"11230","Echo&Co",true
"11231","The Clarius Group",true
"11232","Echo Adventure Cooperative, Inc",true
"11233","Travois",true
"11234","Karner Blue Capital, LLC",true
"11235","Hood To Coast Relay",true
"11236","Goodr",true
"11237","Kinetic Communities Consulting",true
"11238","Adrift Hotels SPC",true
"11239","BEE'S WRAP",true
"11240","10Power",true
"11241","Newly, Inc.",true
"11242","The Renewal Workshop",true
"11243","Legacy Vacation Resorts",true
"11244","Casebook PBC",true
"11245","Bagito",true
"11246","Geek Girl Tech",true
"11247","Olympia Coffee",true
"11248","nextOPP Search",true
"11249","Tom's of Maine",true
"11250","TCG, Inc.",true
"11251","Morton Solar, LLC",true
"11252","LOACOM",true
"11253","Marmoset",true
"11254","Get Help",true
"11255","Sloco Health + Wellness",true
"11256","Help Scout",true
"11257","CNote Group, Inc.",true
"11258","Atticus",true
"11259","Zen for Business",true
"11260","TowerBrook Capital Partners L.P.",true
"11261","We First",true
"11262","Torani",true
"11263","SRI Quality System Registrar",true
"11264","Natural Development, Inc.",true
"11265","One Better Ventures II, LLC",true
"11266","Only Natural Pet",true
"11267","The Morne Wine Company dba Brooks Wines",true
"11268","Success Rehabilitation",true
"11269","Sagent",true
"11270","Native Trails, Inc.",true
"11271","Lex Ultima",true
"11272","Insurance Masters NW",true
"11273","WE Family Offices LLC",true
"11274","Brattleboro Savings & Loan",true
"11275","Hallam-ICS",true
"11276","Archer Investment Management",true
"11277","Selflessly",true
"11278","Palm Key",true
"11279","Eat Well Global Inc.",true
"11280","HiTECH Assets, LLC",true
"11281","Undercover Rose",true
"11282","Shaw Solar",true
"11283","Public Democracy, Inc.",true
"11284","Experience Momentum Physical Therapy, Nutrition & Fitness",true
"11285","TOMS",true
"11286","Beehive Strategic Communication",true
"11287","REBBL INC",true
"11288","Ipsun Power Inc",true
"11289","Montanya Distillers LLC",true
"11290","Measure Meant",true
"11291","Lifeblue Inc.",true
"11292","DHM Research",true
"11293","Warm Springs Consulting LLC",true
"11294","ZYN",true
"11295","Synergy Clothing Inc",true
