companyId,companyName,dataSourceId,dataSourceName,action,expiration,value,isPrimary,primaryReplacementDataSourceId
621b996b5f87e75f5365c49d,Hitachi,629bd91f27ab53e0fa4e5987,A List CDP - Climate Change,UPDATE,,,TRUE,
621b996b5f87e75f5365c4a9,Coca-Cola HBC AG,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4ad,Kering,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4b1,Mondi,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4b5,Loreal,629bd91f27ab53e0fa4e598a,A List CDP - Water Security,UPDATE,,,TRUE,
621b996b5f87e75f5365c4b9,Metsa Board,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4bd,Nabtesco,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4c1,Mitsubishi Electric,629bd91f27ab53e0fa4e5987,A List CDP - Climate Change,UPDATE,,,TRUE,
621b996b5f87e75f5365c4c5,Nan Ya Plastics,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4cd,NEC Corporation,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4d1,Samsung Electronics,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4d5,Philip Morris International,629bd91f27ab53e0fa4e598a,A List CDP - Water Security,UPDATE,,,TRUE,
621b996b5f87e75f5365c4d9,SANOFI,629bd91f27ab53e0fa4e5987,A List CDP - Climate Change,UPDATE,,,TRUE,
621b996b5f87e75f5365c4dd,Nissan Motor Co.,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4e1,Nissan Chemical,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4e5,Schnitzer Steel Industries,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4e9,PTT Global Chemical,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4ed,Seiko Epson,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996b5f87e75f5365c4f1,Sony,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c4f9,"SEKISUI CHEMICAL CO.,LTD.",629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c501,Sumitomo Chemical Co.,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c505,Suntory Beverage & Food,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c509,TDK,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c50d,Symrise AG,629bd91f27ab53e0fa4e59b7,Plant Based Foods Association,UPDATE,,,TRUE,
621b996c5f87e75f5365c519,Taiwan Semiconductor Manufacturing,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c51d,Tech Mahindra,629bd91f27ab53e0fa4e5987,A List CDP - Climate Change,UPDATE,,,TRUE,
621b996c5f87e75f5365c521,Toray Industries,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c525,Toyota Motor,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c535,Swire Coca-Cola Limited,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c53d,Unilever plc,629bd91f27ab53e0fa4e5987,A List CDP - Climate Change,UPDATE,,,TRUE,
621b996c5f87e75f5365c541,Volkswagen AG,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c56d,TEKFEN HOLDING A.S.,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996c5f87e75f5365c575,Beiersdorf AG,629bd91f27ab53e0fa4e598a,A List CDP - Water Security,UPDATE,,,TRUE,
621b996c5f87e75f5365c581,Burberry,629bd92027ab53e0fa4e59c3,Leather Working Group(LWG),UPDATE,,,TRUE,
621b996c5f87e75f5365c589,Bridgestone,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996d5f87e75f5365c5a5,Corbion,629bd91f27ab53e0fa4e59b7,Plant Based Foods Association,UPDATE,,,TRUE,
621b996d5f87e75f5365c601,H&M Hennes & Mauritz AB,629bd92027ab53e0fa4e59c0,Ethical Trading Initiative(ETI),UPDATE,,,TRUE,
621b996e5f87e75f5365c625,Formosa Plastics,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996e5f87e75f5365c6b9,Lenovo Group,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b996f5f87e75f5365c6c9,Levi Strauss & Co.,629bd92027ab53e0fa4e59c3,Leather Working Group(LWG),UPDATE,,,TRUE,
621b99705f87e75f5365c77d,Naturgy Energy Group SA,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b99705f87e75f5365c7a9,Tessy Plastics,629bd91f27ab53e0fa4e598d,A List CDP - Forests,UPDATE,,,TRUE,
621b99735f87e75f5365c939,DSC,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99735f87e75f5365c9a5,Georgia-Pacific Consumer Products LP,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99745f87e75f5365c9e9,Fuller Industries,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99755f87e75f5365ca89,Midlab,629bd91f27ab53e0fa4e5984,SaferChoice,UPDATE,,,TRUE,
621b99755f87e75f5365ca95,Momar,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99755f87e75f5365ca99,MINNCOR Industries,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99755f87e75f5365caad,Multi-Clean,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99765f87e75f5365caf5,Pro Chem,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99775f87e75f5365cbdd,Stearns Packaging,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99785f87e75f5365cc11,Synthetic Labs,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99795f87e75f5365cce5,Whisk Products,629bd91f27ab53e0fa4e5990,Green Seal,UPDATE,,,TRUE,
621b99ae5f87e75f5365ebfd,Amazon Business,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec01,Alexa Internet,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec05,Amazon Books,629bd92427ab53e0fa4e5ad4,justCapital_metric_Human Rights Reporting,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec09,Amazon Fresh,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec11,Amazon Games,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec19,Amazon.com Services,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec21,Amazon Logistics,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ae5f87e75f5365ec25,Amazon Air,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec29,AbeBooks,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec2d,Amazon Publishing,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99af5f87e75f5365ec31,Amazon Lab126,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec3d,AWS,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec41,ComiXology,629bd92427ab53e0fa4e5add,justCapital_metric_Human Rights Supply Chain Safeguards,UPDATE,,,TRUE,
621b99af5f87e75f5365ec45,Amazon Robotics,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec49,Audible,629bd92427ab53e0fa4e5ae0,justCapital_metric_Opportunities for Local Businesses,UPDATE,,,TRUE,
621b99af5f87e75f5365ec4d,AmazonBasics,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec51,Solimo,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec55,Amazon Elements,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec59,Digital Photography Review,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec5d,PillPack,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec61,Amazon Studios,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec65,IMDb,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec69,Wag,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec6d,Goodreads,629bd92427ab53e0fa4e5ad7,justCapital_metric_Supplier Requirements on Labor & Human Rights,UPDATE,,,TRUE,
621b99af5f87e75f5365ec71,Goodthreads,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec75,Mama Bear,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec79,Amazon Pharmacy,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec7d,AmazonFresh,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec81,Amazon Essentials,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec85,Amazon Prime,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec89,Ring,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec8d,Book Depository,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec91,Zappos,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ec9d,Twitch Interactive,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365eca5,Happy Belly,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99af5f87e75f5365ecb5,Whole Foods Market,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b05f87e75f5365ecc5,Zoox,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b05f87e75f5365ed05,Fruit of the Loom,629bd92427ab53e0fa4e5aef,justCapital_metric_Related Party Transactions,UPDATE,,,TRUE,
621b99b15f87e75f5365edbd,Jimmy Choo,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b15f87e75f5365edc5,Versace,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b15f87e75f5365edcd,CVS Pharmacy,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b15f87e75f5365edd5,Aetna,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b15f87e75f5365ede1,Michael Kors,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b25f87e75f5365edf1,prAna,629bd92427ab53e0fa4e5ad7,justCapital_metric_Supplier Requirements on Labor & Human Rights,UPDATE,,,TRUE,
621b99b25f87e75f5365edf5,Navarro Discount Pharmacies,629bd92327ab53e0fa4e5ace,justCapital_metric_Local Employment Pipeline,UPDATE,,,TRUE,
621b99b35f87e75f5365eea1,WhatsApp,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b35f87e75f5365eea5,Oculus VR,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b35f87e75f5365eeb1,Instagram,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b35f87e75f5365eecd,Banana Republic,629bd92427ab53e0fa4e5ae0,justCapital_metric_Opportunities for Local Businesses,UPDATE,,,TRUE,
621b99b35f87e75f5365eed1,Old Navy,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b35f87e75f5365eee1,Janie & Jack,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b35f87e75f5365eee9,Intermix,629bd92427ab53e0fa4e5ae0,justCapital_metric_Opportunities for Local Businesses,UPDATE,,,TRUE,
621b99b45f87e75f5365ef3d,The Home Depot Pro,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b45f87e75f5365ef51,Wonderbra,629bd92427ab53e0fa4e5ad1,justCapital_metric_Labor & Human Rights Commitment,UPDATE,,,TRUE,
621b99b55f87e75f5365efb5,Justinâ€™s,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b65f87e75f5365f0cd,Honest Tea,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f0ed,City Market,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f0f1,BakerÃ¢â‚¬â„¢s,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f0f5,Food 4 Less,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f0f9,Dillons,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f0fd,Fred Meyer,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f101,Foods Co,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f105,Gerbes,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f109,FryÃ¢â‚¬â„¢s,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f10d,King Soopers,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b75f87e75f5365f111,Harris Teeter,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b75f87e75f5365f115,Jay C Food Store,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f119,Pay-Less Super Markets,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b75f87e75f5365f11d,QFC,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f121,Ralphs,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f125,SmithÃ¢â‚¬â„¢s Food and Drug,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b75f87e75f5365f129,Fred Meyer Jewelers,629bd92427ab53e0fa4e5ad4,justCapital_metric_Human Rights Reporting,UPDATE,,,TRUE,
621b99b95f87e75f5365f1fd,Converse,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f201,Waterman pens,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f205,Rubbermaid,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f209,COLEMAN,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f20d,Calphalon,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f211,Crockpot,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f215,Oster,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f219,Parker Pen Company,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f21d,Mr. Coffee,629bd92427ab53e0fa4e5ae0,justCapital_metric_Opportunities for Local Businesses,UPDATE,,,TRUE,
621b99b95f87e75f5365f221,Elmer's,629bd92427ab53e0fa4e5ae0,justCapital_metric_Opportunities for Local Businesses,UPDATE,,,TRUE,
621b99b95f87e75f5365f225,Paper Mate,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f229,X-ACTO,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f22d,Sharpie,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b95f87e75f5365f231,First Alert,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f235,Chesapeake Bay Candle,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f239,Yankee Candle,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f23d,WoodWick,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f241,Contigo,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f245,Marmot,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f249,aerobed,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f24d,Stearns,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b95f87e75f5365f251,Campingaz,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99b95f87e75f5365f255,baby jogger,629bd92427ab53e0fa4e5ad7,justCapital_metric_Supplier Requirements on Labor & Human Rights,UPDATE,,,TRUE,
621b99b95f87e75f5365f259,Graco,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f25d,Luvs,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f261,NUK,629bd92427ab53e0fa4e5ad1,justCapital_metric_Labor & Human Rights Commitment,UPDATE,,,TRUE,
621b99b95f87e75f5365f265,Pampers,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f269,Downy,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f26d,Bounce,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f271,All Good Diapers,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f275,Gain,629bd92427ab53e0fa4e5ada,justCapital_metric_Actions to Support Human Rights Commitment,UPDATE,,,TRUE,
621b99b95f87e75f5365f279,Bounty,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f27d,Puffs,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f281,Rindex 3en1,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f285,Tide,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f289,Dreft,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99b95f87e75f5365f28d,Old Spice,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f291,Century,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99ba5f87e75f5365f295,My Black Is Beautiful,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f299,Dawn,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f29d,Febreze,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2a1,Mr. Clean,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2a5,Zevo,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2a9,Swiffer,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2ad,Charmin,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2b1,Crest,629bd92327ab53e0fa4e5ace,justCapital_metric_Local Employment Pipeline,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2b5,Oral-B,629bd92327ab53e0fa4e5ac2,justCapital_metric_Worker Benefits Package,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2b9,Cheer,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2bd,Head & Shoulders,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2c1,Pantene,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2c5,Gillette,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2c9,Always,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2cd,Tampax,629bd92427ab53e0fa4e5ad7,justCapital_metric_Supplier Requirements on Labor & Human Rights,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2d1,Microban 24,629bd92327ab53e0fa4e5ace,justCapital_metric_Local Employment Pipeline,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2d5,Braun,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2d9,joy+glee,629bd92427ab53e0fa4e5ad7,justCapital_metric_Supplier Requirements on Labor & Human Rights,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2dd,Pepto-Bismol,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2e1,Herbal Essences,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2e5,Aussie,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2e9,Ivory,629bd92427ab53e0fa4e5ada,justCapital_metric_Actions to Support Human Rights Commitment,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2ed,Native,629bd92327ab53e0fa4e5ac5,justCapital_metric_Work-Life Balance,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2f1,Meta Mucil,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2f5,ZzzQuil,629bd92427ab53e0fa4e5ad7,justCapital_metric_Supplier Requirements on Labor & Human Rights,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2f9,Snowberry,629bd92427ab53e0fa4e5ad4,justCapital_metric_Human Rights Reporting,UPDATE,,,TRUE,
621b99ba5f87e75f5365f2fd,Vicks,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f301,Olay,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f305,The Art of Shaving,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f309,IZOD,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f30d,Secret,629bd92327ab53e0fa4e5acb,justCapital_metric_Workforce Demographics,UPDATE,,,TRUE,
621b99ba5f87e75f5365f311,True & Co.,629bd92327ab53e0fa4e5abf,justCapital_metric_Health and Safety Policies,UPDATE,,,TRUE,
